id,conversation_id,7b_int,13b_int,7bnonchat_int,13bnonchat_int,llama3_chat_int,llama3_nonchat_int
54048,159,2,3,0,1,4,1
54049,159,3,2,3,2,1,0
54050,159,4,3,1,2,3,4
54051,159,3,3,0,2,1,4
54052,159,4,4,1,3,2,4
54053,159,3,3,0,2,3,3
54054,159,2,4,0,2,1,0
54055,159,4,3,0,2,3,3
54056,159,3,3,0,2,4,4
54057,159,1,2,2,2,3,0
54058,159,4,3,0,1,4,3
54059,159,3,4,3,3,3,2
54060,159,2,3,3,2,2,2
54061,159,3,4,3,3,3,2
54062,159,4,4,0,0,1,4
54064,83,2,4,3,3,2,3
54065,83,3,3,0,0,1,4
54066,83,2,4,0,2,3,0
54067,83,1,3,0,2,1,2
54068,83,3,4,0,2,3,1
54069,83,3,4,0,1,1,1
54070,83,2,3,0,2,3,4
54071,83,4,3,0,2,1,3
54072,83,3,4,0,0,3,1
54073,83,4,3,0,1,1,2
54074,83,4,2,2,3,3,1
54075,83,4,3,1,2,1,1
54076,83,3,3,2,3,3,2
54077,83,2,4,1,0,4,0
54078,83,3,4,0,3,1,2
54079,83,2,3,3,0,3,1
54080,83,3,3,1,3,1,3
54081,83,4,2,0,2,3,3
54082,83,3,3,1,2,1,2
54083,83,2,2,0,3,3,2
54084,83,1,1,1,1,1,3
54085,83,3,3,0,2,3,3
54086,83,2,2,0,2,2,3
54087,83,2,3,1,2,1,3
54088,83,4,2,0,2,0,3
54089,83,3,3,2,1,3,3
54090,83,2,4,0,2,3,0
54091,83,3,3,0,3,2,2
54092,83,2,4,0,0,3,2
54093,83,1,3,3,2,1,3
54094,83,4,4,0,0,0,2
54095,83,3,3,0,3,2,2
54096,83,4,4,0,3,3,0
54097,83,3,3,0,2,4,0
54098,83,4,4,2,3,2,2
54099,83,3,3,2,0,1,3
54100,83,4,2,0,1,3,2
54101,83,3,3,1,2,2,1
54102,83,4,2,2,3,1,3
54103,83,3,4,0,2,0,4
54104,83,4,3,0,0,3,2
54105,83,4,4,2,3,1,4
54106,83,4,3,1,1,3,1
54107,83,3,4,3,2,1,2
54108,83,4,4,0,1,1,4
54109,83,3,3,2,0,1,3
54110,83,4,4,3,1,1,3
54111,83,4,3,0,0,3,3
54112,83,3,4,2,1,1,2
39021,110,3,3,0,0,0,1
39022,110,1,2,0,1,1,3
39023,110,4,3,3,3,3,1
39024,110,3,2,2,3,4,2
39025,110,4,4,0,0,3,4
39026,110,4,3,1,3,4,2
39027,110,3,2,2,1,3,3
39028,110,2,4,1,1,1,3
39029,110,3,3,4,1,3,2
39030,110,3,4,3,3,1,3
39031,110,2,3,2,1,0,2
39032,110,4,4,3,2,1,4
39033,110,2,3,3,3,3,1
39034,110,3,2,1,0,1,0
39035,110,4,3,3,2,3,3
39036,110,4,2,2,2,1,3
39037,110,3,4,2,1,3,2
39038,110,2,3,1,2,4,0
39039,110,2,2,0,2,3,2
39040,110,2,3,0,2,4,1
39041,110,4,4,3,3,2,3
39042,110,2,4,3,1,3,3
39043,110,3,3,2,1,1,1
39044,110,3,4,0,3,2,2
39045,110,2,3,0,2,3,1
39046,110,2,3,0,3,1,1
39047,110,3,4,2,2,2,4
39048,110,2,3,0,3,1,3
39049,110,2,4,0,3,1,0
39050,110,3,3,1,1,3,1
39051,110,4,4,2,1,3,1
39052,110,3,2,1,2,2,2
39053,110,4,2,0,2,3,3
39054,110,3,3,3,2,1,2
39055,110,4,4,0,2,3,4
39056,110,3,3,0,2,1,4
39057,110,4,2,0,3,3,3
39058,110,2,3,1,1,1,3
39059,110,3,4,0,1,2,4
39060,110,2,3,0,1,3,2
39061,110,3,4,0,0,4,4
39062,110,2,3,3,1,3,1
39063,110,4,2,0,2,1,2
39064,110,3,3,3,3,3,3
39065,110,3,3,2,3,4,1
39066,110,4,4,3,2,3,2
39067,110,3,3,0,2,3,2
39068,110,4,4,2,1,1,3
39069,110,3,3,3,3,3,1
39070,110,2,4,2,2,1,1
39071,110,3,3,3,2,3,4
39072,110,4,2,2,2,4,2
39073,110,3,3,0,1,3,1
39074,110,4,2,1,3,1,2
39075,110,3,3,3,3,3,1
39076,110,2,2,0,2,4,1
39077,110,3,3,3,1,3,2
39078,110,4,4,0,3,1,1
39079,110,4,3,3,0,3,3
39080,110,3,4,1,0,1,3
39081,110,1,3,1,3,3,1
39082,110,2,4,2,1,1,2
39083,110,3,3,0,2,3,1
39084,110,4,4,4,2,4,1
39085,110,3,3,4,3,2,2
39086,110,3,4,0,3,1,2
39087,110,4,3,0,3,1,3
39088,110,2,2,0,3,1,0
39089,110,3,3,2,2,2,4
39091,134,4,4,0,1,1,2
39092,134,3,3,0,2,3,1
39093,134,4,4,2,0,4,2
39094,134,3,3,1,3,3,2
39095,134,2,2,3,2,2,4
39096,134,4,3,0,1,1,3
39097,134,4,4,0,3,3,2
39098,134,3,2,1,2,4,2
39099,134,2,3,3,3,3,0
39100,134,3,2,2,2,4,1
39101,134,4,3,0,3,3,3
39102,134,3,4,0,2,3,2
39103,134,3,3,2,3,1,3
39104,134,2,4,0,2,0,2
39105,134,3,2,3,0,3,2
39106,134,3,3,1,3,4,3
39107,134,1,4,2,0,3,1
39108,134,4,3,0,2,4,4
39109,134,2,2,0,3,3,2
39110,134,3,3,0,0,4,2
39111,134,4,4,0,0,3,2
39112,134,3,3,2,2,4,1
39113,134,4,4,0,1,1,3
39114,134,3,3,1,2,3,3
39115,134,4,4,3,2,1,4
39116,134,3,3,3,2,3,1
39117,134,4,4,0,2,4,4
39118,134,3,3,0,1,3,1
39119,134,4,4,1,0,4,0
39120,134,3,3,3,2,3,1
39121,134,4,4,3,0,4,1
39122,134,3,3,3,2,3,2
39123,134,3,4,1,3,1,2
39124,134,4,3,1,0,3,3
39125,134,3,2,0,1,1,1
39126,134,4,3,2,3,3,0
39127,134,3,4,1,2,2,3
39128,134,2,4,3,1,1,1
39129,134,4,3,2,2,3,2
39130,134,3,4,1,1,1,0
39131,134,3,4,0,1,3,0
39132,134,2,3,1,3,3,2
39133,134,3,4,0,2,1,2
39134,134,4,3,3,1,2,4
39136,142,3,4,0,3,1,3
39137,142,4,3,1,2,3,4
39138,142,3,4,1,1,4,3
39139,142,2,3,3,3,1,0
39140,142,3,4,3,3,3,4
39141,142,4,3,0,2,1,3
39142,142,3,2,3,2,3,2
39143,142,4,4,0,1,4,1
39144,142,3,3,1,1,2,1
39145,142,4,4,1,3,1,2
39146,142,3,3,0,1,3,2
39147,142,2,2,1,2,3,3
39148,142,3,3,1,0,2,1
39149,142,4,4,2,3,3,1
39150,142,2,4,0,2,1,3
39151,142,2,3,1,0,3,1
39152,142,4,4,3,3,4,2
39153,142,3,4,2,3,3,4
39154,142,4,3,0,2,3,2
39155,142,3,2,0,2,1,2
39156,142,2,2,0,2,0,0
39157,142,2,3,0,0,1,4
39158,142,3,3,0,2,3,3
39159,142,2,4,3,2,4,1
39160,142,3,3,0,2,3,2
39161,142,1,4,0,3,1,0
39162,142,2,3,2,2,2,2
39163,142,3,4,0,1,3,2
39164,142,4,4,0,2,1,3
39165,142,3,4,2,2,0,3
39166,142,4,4,1,1,1,4
39167,142,2,4,3,3,3,3
39168,142,3,4,3,2,1,2
39169,142,4,3,0,2,3,1
39170,142,3,2,1,1,4,3
39171,142,2,3,3,3,1,3
39172,142,3,4,2,2,1,4
39173,142,4,3,1,3,3,4
39174,142,3,4,0,3,1,4
39175,142,1,3,0,1,3,4
39176,142,2,4,3,1,1,4
39177,142,3,3,0,0,3,2
39178,142,2,4,0,3,1,1
39179,142,4,3,1,0,3,2
39180,142,3,4,2,2,1,0
39181,142,4,3,1,3,3,2
39182,142,3,4,3,2,4,2
39183,142,2,3,0,3,3,3
39184,142,4,3,1,2,1,1
39185,142,2,3,0,2,3,2
39186,142,4,4,1,3,1,0
39187,142,2,3,4,0,3,4
39188,142,4,2,0,2,4,2
39189,142,3,3,0,3,1,2
39190,142,2,4,3,3,3,3
39191,142,4,3,1,2,1,1
39192,142,3,4,0,0,3,2
39193,142,2,3,3,2,1,2
39194,142,4,3,1,2,0,0
39195,142,3,4,2,2,3,2
39196,142,3,3,1,1,3,3
39197,142,2,3,1,2,4,0
39198,142,3,4,1,2,3,3
39199,142,1,3,4,3,1,3
39200,142,4,4,0,3,2,4
39201,142,3,3,3,2,1,2
39202,142,2,4,1,2,3,2
39203,142,3,3,0,2,1,0
39204,142,4,4,1,3,3,4
39205,142,4,3,3,1,4,3
39206,142,3,3,1,2,1,4
39207,142,4,4,3,1,3,2
39208,142,3,3,1,2,1,0
39210,103,2,4,0,2,3,0
39211,103,4,4,3,1,3,0
39212,103,4,3,0,2,1,4
39213,103,4,4,0,3,3,2
39214,103,3,3,0,3,2,3
39215,103,4,4,0,2,1,3
39216,103,2,4,0,2,3,1
39217,103,4,3,1,3,4,1
39218,103,3,4,1,2,3,2
39219,103,3,3,1,1,4,2
39220,103,3,4,0,0,1,2
39221,103,4,3,1,2,3,3
39222,103,3,4,2,2,2,4
39223,103,4,2,1,2,1,2
39224,103,3,3,1,3,2,2
39225,103,4,4,0,2,3,4
39226,103,3,4,1,0,4,2
39227,103,4,3,0,1,3,2
39228,103,4,4,0,3,4,3
39229,103,3,3,0,1,3,1
39230,103,4,4,3,3,4,3
39231,103,3,4,4,3,3,1
39232,103,2,3,0,3,1,0
39233,103,4,4,3,2,3,2
39234,103,3,2,0,3,1,3
39235,103,2,2,0,2,3,3
39236,103,3,4,3,1,1,0
39237,103,4,3,0,3,3,0
39238,103,3,4,0,1,1,3
39239,103,4,3,0,2,3,4
39240,103,3,2,0,1,1,1
39241,103,2,3,0,2,3,3
39242,103,2,4,0,3,2,1
39243,103,3,,3,1,3,1
39244,103,4,3,0,0,1,None
39245,103,3,3,0,1,0,1
39246,103,4,4,0,0,3,1
39247,103,3,4,1,2,4,3
39248,103,2,3,0,2,3,0
39249,103,3,4,0,1,3,1
39250,103,2,3,3,2,3,3
39251,103,3,2,0,0,1,3
39252,103,4,3,0,3,3,3
39253,103,3,2,1,3,4,4
39254,103,2,3,0,1,3,2
39255,103,3,2,3,2,1,2
39256,103,4,3,0,3,3,2
39257,103,4,4,0,1,1,3
39258,103,3,3,0,1,3,1
39259,103,4,4,0,3,1,4
39261,166,3,3,1,2,2,3
39262,166,4,4,2,1,1,4
39263,166,3,3,0,0,2,0
39264,166,1,2,1,2,3,0
39265,166,2,3,2,0,3,3
39266,166,2,4,3,1,1,2
39267,166,3,4,1,0,3,2
39268,166,2,3,1,0,2,1
39269,166,3,4,1,1,1,3
39270,166,4,3,2,1,3,0
39271,166,3,4,0,2,1,4
39272,166,2,4,3,3,3,3
39273,166,4,4,0,0,3,2
39274,166,3,3,0,2,2,3
39275,166,4,4,0,3,4,3
39276,166,3,3,0,3,1,4
39277,166,2,2,3,2,1,3
39278,166,3,3,3,2,1,2
39279,166,2,4,0,2,1,2
39280,166,3,3,2,1,2,1
39281,166,2,2,2,3,3,3
39282,166,3,3,0,0,1,0
39283,166,1,3,0,3,1,3
39284,166,3,2,0,2,3,1
39285,166,2,3,0,2,1,3
39286,166,3,4,0,2,3,0
39287,166,4,4,0,2,2,1
39288,166,3,2,0,3,3,1
39289,166,4,3,0,2,2,3
39290,166,4,3,0,2,1,1
39291,166,4,4,0,2,3,None
39292,166,3,3,0,2,1,2
39293,166,4,3,0,0,3,3
39294,166,3,4,1,3,1,None
39295,166,3,3,0,2,3,1
39296,166,4,4,3,3,1,4
39297,166,3,4,0,2,3,1
39298,166,2,4,0,0,4,3
39299,166,2,3,0,0,3,3
39300,166,3,4,0,0,4,4
39301,166,4,3,0,3,3,1
39302,166,3,4,3,0,4,3
39303,166,2,4,2,3,1,1
39304,166,4,2,3,2,3,3
39305,166,3,3,0,0,4,None
39306,166,4,4,0,2,3,3
39307,166,3,3,0,3,2,4
39308,166,2,2,1,2,1,2
39309,166,4,3,0,2,1,2
39311,74,3,2,0,1,3,1
39312,74,2,4,2,1,3,3
39313,74,3,3,0,2,4,3
39314,74,2,3,1,2,3,1
39315,74,1,4,0,2,1,4
39316,74,3,3,3,2,3,2
39317,74,4,2,1,0,2,4
39318,74,3,3,1,3,3,0
39319,74,4,3,3,2,2,2
39320,74,3,4,1,1,3,0
39321,74,3,4,2,1,4,1
39322,74,3,4,0,2,3,3
39323,74,4,4,1,1,4,2
39324,74,3,4,0,3,3,3
39325,74,4,4,0,2,4,2
39326,74,3,3,3,3,3,0
39327,74,4,4,1,1,4,3
39328,74,4,3,0,0,3,2
39329,74,4,2,3,1,4,3
39330,74,3,3,2,3,3,0
39331,74,2,4,3,2,4,3
39332,74,1,4,2,3,3,1
39333,74,3,3,4,0,3,4
39334,74,4,3,0,3,4,1
39335,74,3,4,3,3,3,4
39336,74,4,3,2,2,3,2
39337,74,3,4,2,3,3,4
39338,74,4,4,0,1,3,0
39339,74,3,4,1,2,4,3
39340,74,4,3,0,1,3,1
39341,74,3,4,3,1,1,3
39342,74,4,3,1,1,1,1
39343,74,4,4,1,1,3,0
39344,74,3,4,0,1,1,3
39345,74,4,3,3,2,3,3
39346,74,3,4,1,1,4,1
39347,74,2,3,1,3,3,3
39348,74,3,4,2,2,4,3
39349,74,2,4,3,2,1,1
39350,74,3,3,0,2,3,2
39351,74,2,4,0,2,4,4
39352,74,4,4,0,3,3,3
39353,74,4,3,0,2,4,4
39354,74,4,4,2,2,3,2
39355,74,4,4,0,2,4,0
39356,74,3,3,0,3,3,4
39357,74,2,3,0,3,1,3
39358,74,4,3,1,3,3,1
39359,74,3,2,1,1,1,1
39360,74,4,3,4,1,3,0
35683,219,,4,0,0,1,3
35684,219,,4,3,3,2,2
35685,219,4,3,1,2,3,3
35686,219,3,2,4,2,4,2
35687,219,2,3,0,0,3,3
35688,219,3,2,0,0,4,None
35689,219,4,4,3,3,3,3
35690,219,4,4,3,3,4,3
35691,219,3,3,2,3,3,4
35692,219,2,4,3,2,2,0
35693,219,3,4,2,2,1,2
35694,219,2,3,0,1,3,2
35695,219,4,2,3,1,4,3
35696,219,3,4,2,2,3,1
35697,219,2,4,0,3,1,1
35698,219,,2,0,0,3,1
35699,219,3,3,0,1,1,2
35700,219,4,2,2,0,3,None
35701,219,4,4,3,2,2,1
35702,219,4,4,0,0,1,1
35703,219,3,3,1,3,3,3
35704,219,2,4,2,2,4,1
35705,219,1,3,0,3,2,4
35706,219,4,4,2,1,3,1
35707,219,3,3,0,0,1,4
35708,219,4,2,0,2,3,3
35709,219,3,3,2,0,2,1
35710,219,4,3,0,3,1,1
35711,219,3,4,3,2,3,1
35712,219,1,3,2,3,1,4
35713,219,3,2,1,1,3,3
35714,219,3,3,3,3,2,2
35715,219,4,4,0,1,3,1
35716,219,4,3,3,2,1,3
35718,77,3,4,0,3,2,3
35719,77,4,3,1,3,3,1
35720,77,4,2,0,0,1,1
35721,77,3,3,0,2,3,1
35722,77,4,4,4,2,2,3
35723,77,3,3,3,2,3,1
35724,77,4,4,3,3,1,0
35725,77,3,3,1,0,3,4
35726,77,4,4,0,2,1,3
35727,77,4,3,2,1,3,2
35728,77,3,4,0,3,1,3
35729,77,4,4,1,3,3,2
35730,77,4,4,0,3,4,4
35731,77,2,4,3,3,1,4
35732,77,,3,0,2,3,4
35733,77,4,2,3,3,2,2
35734,77,3,3,2,0,3,0
35735,77,4,4,2,2,2,1
35736,77,3,4,3,1,3,3
35737,77,4,4,1,0,4,2
35738,77,3,4,1,3,3,4
35739,77,2,3,0,2,4,4
35740,77,3,3,0,2,3,3
35741,77,4,2,0,2,1,1
35742,77,3,3,2,3,3,2
35743,77,4,2,1,2,1,1
35744,77,3,3,1,2,2,2
35745,77,4,2,1,2,1,0
35746,77,4,2,0,3,3,4
35747,77,3,3,0,1,3,2
35748,77,4,3,0,0,4,4
35749,77,3,4,2,2,3,3
35750,77,4,3,1,3,4,3
35751,77,3,4,0,2,3,0
35752,77,2,3,1,3,2,3
35753,77,3,2,0,2,1,4
35754,77,3,3,0,2,1,2
35755,77,4,4,0,3,1,3
35756,77,3,3,0,1,3,1
35757,77,3,4,1,2,1,3
35758,77,4,3,0,3,3,0
35759,77,4,3,3,1,3,3
35760,77,3,3,2,2,1,2
35761,77,4,4,1,2,0,2
35762,77,3,3,0,2,1,4
35763,77,4,4,0,2,1,3
35765,30,3,3,0,1,3,4
35766,30,2,4,0,1,4,4
35767,30,4,3,0,3,3,4
35768,30,4,4,1,1,1,2
35769,30,4,3,3,2,3,1
35770,30,3,4,1,3,1,4
35771,30,4,3,1,3,3,3
35772,30,3,4,0,1,4,0
35773,30,4,3,0,3,3,2
35774,30,3,4,2,3,4,3
35775,30,4,3,2,2,3,3
35776,30,3,2,3,2,4,4
35777,30,4,3,4,2,3,4
35778,30,3,2,0,1,4,2
35779,30,4,3,0,1,1,1
35780,30,3,4,0,2,1,4
35781,30,4,4,4,3,1,4
35782,30,4,2,0,1,2,2
35783,30,4,3,3,2,3,2
35784,30,3,4,0,3,1,3
35785,30,4,4,2,1,3,2
35786,30,4,4,0,3,1,4
35787,30,2,3,3,3,2,1
35788,30,4,2,0,2,3,1
35789,30,3,3,1,1,3,2
35790,30,2,3,0,3,4,0
35791,30,3,4,2,2,3,0
35792,30,2,3,3,2,1,0
35793,30,4,4,0,1,0,3
35794,30,2,,2,2,1,4
35795,30,3,,0,2,2,1
35796,30,4,,0,1,3,0
35797,30,4,,0,3,2,2
35798,30,3,,0,1,1,2
35799,30,2,,0,1,1,4
35800,30,4,,3,1,3,1
35801,30,3,,3,3,2,0
35802,30,4,,1,2,3,4
35803,30,3,,1,0,1,1
35804,30,2,,0,1,3,2
35805,30,4,,0,3,4,1
35806,30,3,,1,2,1,3
35807,30,4,,0,2,3,3
35808,30,3,,2,2,2,4
35809,30,2,,3,3,3,2
35810,30,3,,0,0,1,2
35811,30,4,,2,2,3,3
35812,30,4,,1,2,4,4
35813,30,4,,0,2,3,2
35815,131,2,,0,2,1,2
35816,131,4,,0,3,1,3
35817,131,3,,1,3,3,0
35818,131,2,,3,1,1,0
35819,131,4,,1,3,3,4
35820,131,3,,0,2,4,2
35821,131,2,,2,1,1,2
35822,131,4,,1,2,3,2
35823,131,2,,0,1,1,4
35824,131,3,,3,2,3,1
35825,131,2,,0,3,1,3
35826,131,4,,2,0,3,0
35827,131,3,,2,2,4,4
35828,131,4,,1,1,3,4
35829,131,3,,2,3,2,4
35830,131,2,,0,1,3,2
35831,131,4,,1,3,4,3
35832,131,3,,1,1,3,0
35833,131,4,,0,1,1,4
35834,131,3,,1,2,3,4
35835,131,2,,0,0,3,1
35836,131,4,,1,2,4,3
35837,131,3,,3,2,3,3
35838,131,2,,3,2,4,2
35839,131,3,,0,3,1,2
35840,131,4,,1,2,3,3
35841,131,4,,0,0,4,3
35842,131,3,,0,1,3,3
35843,131,4,,1,1,1,3
35844,131,3,,3,3,3,2
35845,131,2,,0,2,1,0
35846,131,3,,3,3,3,1
35847,131,4,,0,2,1,2
35848,131,3,,3,2,3,3
35849,131,4,,2,0,2,2
35850,131,2,,2,2,3,0
35851,131,3,,0,1,1,3
35852,131,4,,3,3,2,4
35853,131,3,,0,1,3,3
35854,131,4,,2,1,4,3
35855,131,3,,0,3,1,2
35856,131,2,,3,2,1,2
35857,131,4,,3,2,3,1
35858,131,3,,0,2,1,1
35859,131,2,,3,3,3,4
35860,131,3,,1,0,4,3
35861,131,2,,0,3,1,1
35862,131,4,,3,2,3,0
35863,131,3,,1,3,1,3
35864,131,2,,0,2,3,2
35865,131,2,,2,0,2,4
35866,131,1,,3,1,1,1
35867,131,2,,3,4,3,3
35868,131,4,,3,3,4,4
35869,131,3,,2,2,2,4
35870,131,4,,0,2,3,4
35871,131,3,,1,2,1,0
35872,131,4,,1,3,3,3
35873,131,3,,3,2,4,2
35874,131,2,,0,1,1,4
35875,131,3,,1,2,3,4
35876,131,4,,0,1,1,2
35877,131,3,,0,2,3,1
35878,131,2,,0,3,1,1
35880,36,1,,0,2,3,2
35881,36,2,,0,3,1,0
35882,36,3,,1,1,3,2
35883,36,4,,2,3,1,2
35884,36,3,3,0,1,1,2
35885,36,2,2,0,2,3,3
35886,36,3,3,0,2,2,3
35887,36,4,4,0,1,3,3
35888,36,3,3,2,0,4,1
35889,36,2,3,1,2,1,4
35890,36,1,4,3,1,3,3
35891,36,2,4,0,1,4,4
35892,36,3,4,0,3,3,2
35893,36,3,3,0,2,4,4
35894,36,2,4,0,2,4,4
35895,36,3,3,1,2,1,4
35896,36,2,2,2,2,3,2
35897,36,2,2,1,1,1,0
35898,36,3,4,1,1,3,3
35899,36,4,3,1,2,4,0
35900,36,3,4,3,3,3,4
35901,36,4,3,0,1,1,4
35902,36,3,2,2,1,2,2
35903,36,4,3,3,3,3,1
35904,36,3,2,0,1,1,3
35905,36,2,4,2,1,2,2
35906,36,4,3,0,2,3,3
35907,36,3,2,2,1,2,2
35908,36,4,3,2,2,3,3
35909,36,3,4,0,0,1,1
35910,36,4,3,2,0,3,2
35911,36,3,4,1,1,4,3
35912,36,2,2,3,2,3,2
35913,36,1,3,1,2,1,1
35914,36,3,4,0,2,3,4
35915,36,2,3,0,1,4,2
35916,36,4,4,0,0,3,2
35917,36,3,4,0,2,4,2
35918,36,4,3,4,2,3,3
35919,36,3,4,0,1,4,1
35920,36,1,4,0,2,3,4
35921,36,2,4,3,1,1,3
35922,36,3,4,0,3,2,3
35923,36,2,4,2,1,1,3
35924,36,3,3,0,3,3,0
35925,36,4,4,3,1,1,3
35927,127,3,4,1,2,2,4
35928,127,2,3,3,2,3,2
35929,127,4,2,3,3,4,3
35930,127,2,3,2,2,3,3
35931,127,4,4,2,1,4,3
35932,127,3,3,0,3,3,1
35933,127,4,4,4,1,4,2
35934,127,4,3,2,2,1,2
35935,127,4,2,4,3,3,3
35936,127,3,3,1,2,4,3
35937,127,2,2,3,3,3,3
35938,127,3,3,2,1,1,2
35939,127,2,4,0,2,3,1
35940,127,3,3,3,2,4,2
35941,127,4,4,0,0,1,1
35942,127,3,3,0,1,1,0
35943,127,4,2,3,3,3,2
35944,127,3,4,1,0,2,3
35945,127,2,4,2,3,3,3
35946,127,1,4,1,1,2,2
35947,127,3,4,1,3,3,2
35948,127,2,4,0,2,4,4
35949,127,3,3,0,1,3,2
35950,127,4,2,1,2,1,2
35951,127,3,3,3,2,3,4
35952,127,2,4,2,3,4,0
35953,127,3,3,1,1,3,4
35954,127,2,4,3,3,1,2
35955,127,3,3,0,2,3,3
35956,127,2,2,0,2,2,1
35957,127,3,3,0,0,3,0
35958,127,2,4,0,1,2,3
35959,127,4,3,1,3,4,3
35960,127,3,4,3,0,3,4
35961,127,2,3,1,0,4,2
35962,127,3,4,3,2,3,2
35963,127,2,3,0,2,4,3
35964,127,3,4,2,3,1,4
35965,127,1,3,0,1,3,3
35966,127,3,3,0,1,2,0
35967,127,2,4,2,1,1,1
35968,127,3,3,4,2,4,2
35969,127,4,2,0,0,1,3
35970,127,4,3,0,0,0,4
45831,154,1,2,0,1,2,3
45832,154,3,3,1,2,1,1
45833,154,4,2,2,3,3,1
45834,154,3,3,1,2,1,3
45835,154,4,2,0,2,0,1
45836,154,4,3,0,2,3,4
45837,154,4,4,1,2,1,1
45838,154,2,3,0,1,3,0
45839,154,3,2,3,3,4,3
45840,154,4,3,0,1,2,3
45841,154,2,2,0,1,1,4
45842,154,4,3,1,3,1,1
45843,154,2,4,0,3,1,3
45844,154,2,4,1,2,2,2
45845,154,3,3,0,2,3,3
45846,154,2,,2,3,2,1
45847,154,4,,0,2,1,2
45848,154,2,3,1,2,2,1
45849,154,3,2,1,1,1,3
45850,154,4,3,0,2,3,3
45851,154,3,3,0,1,4,3
45852,154,4,4,0,1,3,3
45853,154,4,3,3,2,3,3
45854,154,3,2,0,2,1,3
45855,154,2,3,0,3,1,2
45856,154,3,4,0,2,1,2
45857,154,4,4,1,3,3,4
45858,154,3,3,0,3,1,4
45859,154,2,4,1,2,3,4
45860,154,0,3,0,2,2,1
45861,154,3,4,0,2,1,2
45862,154,4,2,0,3,1,4
45863,154,3,3,0,3,3,2
45864,154,4,4,3,2,1,4
45865,154,4,4,3,2,2,4
45866,154,3,4,0,1,3,4
45867,154,2,3,2,2,2,2
45868,154,3,3,3,1,1,3
45869,154,3,4,0,2,1,2
45871,84,2,4,0,3,3,4
45872,84,3,2,0,2,1,4
45873,84,4,3,1,0,3,3
45874,84,3,4,1,2,4,1
45875,84,4,3,1,2,1,4
45876,84,2,2,0,2,3,4
45877,84,4,4,0,2,1,2
45878,84,3,3,0,2,3,2
45879,84,2,4,0,3,4,1
45880,84,3,2,0,2,2,0
45881,84,4,3,0,3,3,2
45882,84,3,3,0,2,4,2
45883,84,2,2,3,3,1,4
45884,84,4,4,0,0,3,3
45885,84,3,3,2,2,3,2
45886,84,4,4,0,1,3,3
45887,84,4,3,1,3,1,3
45888,84,4,4,2,1,3,3
45889,84,4,3,3,1,1,3
45890,84,3,3,0,2,3,1
45891,84,2,4,0,0,1,1
45892,84,4,3,0,1,3,0
45893,84,3,4,0,1,4,4
45894,84,4,3,3,3,3,3
45895,84,3,4,0,3,4,1
45896,84,3,3,3,0,3,2
45897,84,3,4,1,3,1,2
45898,84,2,3,3,2,2,4
45899,84,3,2,3,3,1,3
45900,84,2,4,4,2,2,2
45901,84,1,3,3,1,3,2
45902,84,4,4,2,2,2,2
45903,84,4,3,0,2,3,0
45904,84,2,4,0,1,4,1
45905,84,1,3,0,0,1,3
45906,84,3,4,3,3,3,3
45907,84,2,3,3,1,1,2
45908,84,3,4,2,3,3,1
45909,84,4,3,0,3,1,4
45910,84,3,4,1,0,3,2
45911,84,4,3,3,1,2,1
45912,84,2,4,4,2,1,1
45913,84,4,2,0,2,3,3
45914,84,3,4,0,2,1,3
45915,84,4,3,0,3,3,1
45916,84,3,3,1,3,1,1
45917,84,2,4,2,0,3,3
45918,84,3,3,1,1,1,3
45919,84,2,2,0,3,0,3
45920,84,3,4,2,3,3,3
45921,84,4,3,0,3,2,3
45922,84,4,4,1,2,1,4
45923,84,3,3,1,2,3,2
45924,84,2,4,0,2,2,1
45925,84,3,3,0,3,3,4
45926,84,3,3,0,2,4,2
45927,84,2,4,0,3,3,4
45928,84,1,3,1,2,1,1
45929,84,2,3,2,0,3,2
45930,84,2,4,3,2,1,0
45931,84,2,3,1,0,2,2
45932,84,4,4,0,2,1,3
45933,84,2,4,2,2,3,3
45934,84,4,4,0,0,1,2
45935,84,3,4,2,3,2,3
45936,84,,3,1,1,1,2
45937,84,2,4,1,1,3,0
45939,7,1,4,0,2,4,2
45940,7,3,4,1,2,3,0
45941,7,2,3,3,2,4,1
45942,7,3,4,3,4,3,3
45943,7,4,4,1,1,1,0
45944,7,3,3,3,2,1,1
45945,7,3,4,4,2,3,0
45946,7,2,3,3,1,4,2
45947,7,4,3,3,1,1,3
45948,7,3,4,1,2,3,4
45949,7,4,4,0,2,4,3
45950,7,3,4,0,0,3,3
45951,7,2,3,3,2,1,1
45952,7,2,2,2,0,2,4
45953,7,2,3,0,3,3,3
45954,7,3,4,0,3,4,4
45955,7,4,4,3,2,3,2
45956,7,2,3,2,0,4,4
45957,7,4,3,0,3,3,2
45958,7,3,4,0,2,4,0
45959,7,3,3,1,3,3,2
45960,7,2,4,2,2,1,3
45961,7,4,3,0,0,3,1
45962,7,3,3,3,2,4,3
45963,7,2,4,0,2,3,3
45964,7,1,3,3,3,1,1
45965,7,4,3,1,2,2,2
45966,7,3,3,0,2,3,2
45967,7,2,4,1,1,4,2
45968,7,1,3,2,1,3,3
45969,7,2,2,0,2,1,2
45970,7,3,3,3,3,3,2
45971,7,4,4,1,2,2,2
45972,7,3,3,0,3,3,1
45973,7,3,2,1,1,1,0
45974,7,4,3,1,0,3,0
45975,7,4,4,2,1,4,1
